path,label,conf
.\data\train\subject-1\non_fall\1_stretching\frame098.jpg,0,0.0
.\data\train\subject-1\non_fall\1_stretching\frame099.jpg,0,0.0
.\data\train\subject-1\non_fall\1_stretching\frame100.jpg,0,0.0
.\data\train\subject-1\non_fall\1_stretching\frame101.jpg,0,0.0
.\data\train\subject-1\non_fall\1_stretching\frame102.jpg,0,0.0
.\data\train\subject-1\non_fall\1_stretching\frame103.jpg,0,0.0
.\data\train\subject-1\non_fall\1_stretching\frame104.jpg,0,0.0
.\data\train\subject-1\non_fall\1_stretching\frame105.jpg,0,0.0
.\data\train\subject-1\non_fall\1_stretching\frame106.jpg,0,0.0
.\data\train\subject-1\non_fall\1_stretching\frame107.jpg,0,0.0
.\data\train\subject-1\non_fall\1_stretching\frame108.jpg,0,0.0
.\data\train\subject-1\non_fall\1_stretching\frame109.jpg,0,0.0
.\data\train\subject-1\non_fall\1_stretching\frame110.jpg,0,0.0
.\data\train\subject-1\non_fall\1_walking\frame000.jpg,0,0.0
.\data\train\subject-1\non_fall\1_walking\frame001.jpg,0,0.0
.\data\train\subject-1\non_fall\1_walking\frame002.jpg,0,0.0
.\data\train\subject-1\non_fall\1_walking\frame003.jpg,0,0.0
.\data\train\subject-1\non_fall\1_walking\frame004.jpg,0,0.0
.\data\train\subject-1\non_fall\1_walking\frame005.jpg,0,0.0
.\data\train\subject-1\non_fall\1_walking\frame006.jpg,0,0.0
.\data\train\subject-1\non_fall\1_walking\frame007.jpg,0,0.0
.\data\train\subject-1\non_fall\1_walking\frame008.jpg,0,0.0
.\data\train\subject-1\non_fall\1_walking\frame009.jpg,0,0.0
.\data\train\subject-1\non_fall\1_walking\frame010.jpg,0,0.0
.\data\train\subject-1\non_fall\1_walking\frame011.jpg,0,0.0
.\data\train\subject-1\non_fall\1_walking\frame012.jpg,0,0.0
.\data\train\subject-1\non_fall\1_walking\frame013.jpg,0,0.0
.\data\train\subject-1\non_fall\1_walking\frame014.jpg,0,0.0
.\data\train\subject-1\non_fall\1_walking\frame015.jpg,0,0.0
.\data\train\subject-1\non_fall\1_walking\frame016.jpg,0,0.0
.\data\train\subject-1\non_fall\1_walking\frame017.jpg,0,0.0
.\data\train\subject-1\non_fall\1_walking\frame018.jpg,0,0.0
.\data\train\subject-1\non_fall\1_walking\frame019.jpg,0,0.0
.\data\train\subject-1\non_fall\1_walking\frame020.jpg,0,0.0
.\data\train\subject-1\non_fall\1_walking\frame021.jpg,0,0.3726946413516998
.\data\train\subject-1\non_fall\1_walking\frame022.jpg,0,0.0
.\data\train\subject-1\non_fall\1_walking\frame023.jpg,0,0.2994630634784698
.\data\train\subject-1\non_fall\1_walking\frame024.jpg,0,0.2895225882530212
.\data\train\subject-1\non_fall\1_walking\frame025.jpg,0,0.0
.\data\train\subject-1\non_fall\1_walking\frame026.jpg,0,0.0
.\data\train\subject-1\non_fall\1_walking\frame027.jpg,0,0.0
.\data\train\subject-1\non_fall\1_walking\frame028.jpg,0,0.0
.\data\train\subject-1\non_fall\1_walking\frame029.jpg,0,0.0
.\data\train\subject-1\non_fall\1_walking\frame030.jpg,0,0.0
.\data\train\subject-1\non_fall\1_walking\frame031.jpg,0,0.0
.\data\train\subject-1\non_fall\1_walking\frame032.jpg,0,0.0
.\data\train\subject-1\non_fall\1_walking\frame033.jpg,0,0.0
.\data\train\subject-1\non_fall\1_walking\frame034.jpg,0,0.0
.\data\train\subject-1\non_fall\1_walking\frame035.jpg,0,0.0
.\data\train\subject-1\non_fall\1_walking\frame036.jpg,0,0.0
.\data\train\subject-1\non_fall\1_walking\frame037.jpg,0,0.0
.\data\train\subject-1\non_fall\1_walking\frame038.jpg,0,0.0
.\data\train\subject-1\non_fall\1_walking\frame039.jpg,0,0.0
.\data\train\subject-1\non_fall\1_walking\frame040.jpg,0,0.0
.\data\train\subject-1\non_fall\1_walking\frame041.jpg,0,0.3185213804244995
.\data\train\subject-1\non_fall\1_walking\frame042.jpg,0,0.0
.\data\train\subject-1\non_fall\1_walking\frame043.jpg,0,0.0
.\data\train\subject-1\non_fall\1_walking\frame044.jpg,0,0.0
.\data\train\subject-1\non_fall\1_walking\frame045.jpg,0,0.0
.\data\train\subject-1\non_fall\1_walking\frame046.jpg,0,0.0
.\data\train\subject-1\non_fall\1_walking\frame047.jpg,0,0.0
.\data\train\subject-1\non_fall\1_walking\frame048.jpg,0,0.0
.\data\train\subject-1\non_fall\1_walking\frame049.jpg,0,0.0
.\data\train\subject-1\non_fall\1_walking\frame050.jpg,0,0.0
.\data\train\subject-1\non_fall\1_walking\frame051.jpg,0,0.0
.\data\train\subject-1\non_fall\1_walking\frame052.jpg,0,0.4498499631881714
.\data\train\subject-1\non_fall\1_walking\frame053.jpg,0,0.0
.\data\train\subject-1\non_fall\1_walking\frame054.jpg,0,0.0
.\data\train\subject-1\non_fall\1_walking\frame055.jpg,0,0.0
.\data\train\subject-1\non_fall\1_walking\frame056.jpg,0,0.0
.\data\train\subject-1\non_fall\1_walking\frame057.jpg,0,0.0
.\data\train\subject-1\non_fall\1_walking\frame058.jpg,0,0.0
.\data\train\subject-1\non_fall\1_walking\frame059.jpg,0,0.0
.\data\train\subject-1\non_fall\1_walking\frame060.jpg,0,0.0
.\data\train\subject-1\non_fall\1_walking\frame061.jpg,0,0.0
.\data\train\subject-1\non_fall\1_walking\frame062.jpg,0,0.0
.\data\train\subject-1\non_fall\1_walking\frame063.jpg,0,0.0
.\data\train\subject-1\non_fall\1_walking\frame064.jpg,0,0.0
.\data\train\subject-1\non_fall\1_walking\frame065.jpg,0,0.0
.\data\train\subject-1\non_fall\1_walking\frame066.jpg,0,0.0
.\data\train\subject-1\non_fall\1_walking\frame067.jpg,0,0.0
.\data\train\subject-1\non_fall\1_walking\frame068.jpg,0,0.0
.\data\train\subject-1\non_fall\1_walking\frame069.jpg,0,0.0
.\data\train\subject-1\non_fall\1_walking\frame070.jpg,0,0.0
.\data\train\subject-1\non_fall\1_walking\frame071.jpg,0,0.0
.\data\train\subject-1\non_fall\1_walking\frame072.jpg,0,0.0
.\data\train\subject-1\non_fall\1_walking\frame073.jpg,0,0.0
.\data\train\subject-1\non_fall\1_walking\frame074.jpg,0,0.0
.\data\train\subject-1\non_fall\1_walking\frame075.jpg,0,0.0
.\data\train\subject-1\non_fall\1_walking\frame076.jpg,0,0.0
.\data\train\subject-1\non_fall\1_walking\frame077.jpg,0,0.0
.\data\train\subject-1\non_fall\1_walking\frame078.jpg,0,0.0
.\data\train\subject-1\non_fall\1_walking\frame079.jpg,0,0.0
.\data\train\subject-1\non_fall\1_walking\frame080.jpg,0,0.0
.\data\train\subject-1\non_fall\1_walking\frame081.jpg,0,0.0
.\data\train\subject-1\non_fall\1_walking\frame082.jpg,0,0.0
.\data\train\subject-1\non_fall\1_walking\frame083.jpg,0,0.0
.\data\train\subject-1\non_fall\1_walking\frame084.jpg,0,0.0
.\data\train\subject-1\non_fall\1_walking\frame085.jpg,0,0.0
.\data\train\subject-1\non_fall\1_walking\frame086.jpg,0,0.0
.\data\train\subject-1\non_fall\1_walking\frame087.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame000.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame001.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame002.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame003.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame004.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame005.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame006.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame007.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame008.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame009.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame010.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame011.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame012.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame013.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame014.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame015.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame016.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame017.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame018.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame019.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame020.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame021.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame022.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame023.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame024.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame025.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame026.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame027.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame028.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame029.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame030.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame031.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame032.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame033.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame034.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame035.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame036.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame037.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame038.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame039.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame040.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame041.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame042.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame043.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame044.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame045.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame046.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame047.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame048.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame049.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame050.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame051.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame052.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame053.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame054.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame055.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame056.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame057.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame058.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame059.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame060.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame061.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame062.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame063.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame064.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame065.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame066.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame067.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame068.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame069.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame070.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame071.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame072.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame073.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame074.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame075.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame076.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame077.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame078.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame079.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame080.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame081.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame082.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame083.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame084.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame085.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame086.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame087.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame088.jpg,0,0.0
.\data\train\subject-2\non_fall\2_jumping\frame089.jpg,0,0.0
.\data\train\subject-2\non_fall\2_laying\frame000.jpg,0,0.8528077602386475
.\data\train\subject-2\non_fall\2_laying\frame001.jpg,0,0.8557536602020264
.\data\train\subject-2\non_fall\2_laying\frame002.jpg,0,0.8540753126144409
.\data\train\subject-2\non_fall\2_laying\frame003.jpg,0,0.8605453372001648
.\data\train\subject-2\non_fall\2_laying\frame004.jpg,0,0.8563132286071777
.\data\train\subject-2\non_fall\2_laying\frame005.jpg,0,0.8594686985015869
.\data\train\subject-2\non_fall\2_laying\frame006.jpg,0,0.8628098368644714
.\data\train\subject-2\non_fall\2_laying\frame007.jpg,0,0.8678984045982361
.\data\train\subject-2\non_fall\2_laying\frame008.jpg,0,0.8699519038200378
.\data\train\subject-2\non_fall\2_laying\frame009.jpg,0,0.8695808053016663
.\data\train\subject-2\non_fall\2_laying\frame010.jpg,0,0.8530455827713013
.\data\train\subject-2\non_fall\2_laying\frame011.jpg,0,0.827277660369873
.\data\train\subject-2\non_fall\2_laying\frame012.jpg,0,0.6549655795097351
.\data\train\subject-2\non_fall\2_laying\frame013.jpg,0,0.5614485740661621
.\data\train\subject-2\non_fall\2_laying\frame014.jpg,0,0.6613894104957581
.\data\train\subject-2\non_fall\2_laying\frame015.jpg,0,0.5868050456047058
.\data\train\subject-2\non_fall\2_laying\frame016.jpg,0,0.6821622848510742
.\data\train\subject-2\non_fall\2_laying\frame017.jpg,0,0.7546961903572083
.\data\train\subject-2\non_fall\2_laying\frame018.jpg,0,0.8362319469451904
.\data\train\subject-2\non_fall\2_laying\frame019.jpg,0,0.7967758178710938
.\data\train\subject-2\non_fall\2_laying\frame020.jpg,0,0.6464001536369324
.\data\train\subject-2\non_fall\2_laying\frame021.jpg,0,0.7575492262840271
.\data\train\subject-2\non_fall\2_laying\frame022.jpg,0,0.8656529188156128
.\data\train\subject-2\non_fall\2_laying\frame023.jpg,0,0.8612764477729797
.\data\train\subject-2\non_fall\2_laying\frame024.jpg,0,0.8457093834877014
.\data\train\subject-2\non_fall\2_laying\frame025.jpg,0,0.8474109172821045
.\data\train\subject-2\non_fall\2_laying\frame026.jpg,0,0.8401082754135132
.\data\train\subject-2\non_fall\2_laying\frame027.jpg,0,0.8472689390182495
.\data\train\subject-2\non_fall\2_laying\frame028.jpg,0,0.8413756489753723
.\data\train\subject-2\non_fall\2_laying\frame029.jpg,0,0.8356204032897949
.\data\train\subject-2\non_fall\2_laying\frame030.jpg,0,0.8310195207595825
.\data\train\subject-2\non_fall\2_laying\frame031.jpg,0,0.8277971148490906
.\data\train\subject-2\non_fall\2_laying\frame032.jpg,0,0.8324978351593018
.\data\train\subject-2\non_fall\2_laying\frame033.jpg,0,0.8348726034164429
.\data\train\subject-2\non_fall\2_laying\frame034.jpg,0,0.8326614499092102
.\data\train\subject-2\non_fall\2_laying\frame035.jpg,0,0.8328026533126831
.\data\train\subject-2\non_fall\2_laying\frame036.jpg,0,0.8296871185302734
.\data\train\subject-2\non_fall\2_laying\frame037.jpg,0,0.8296971321105957
.\data\train\subject-2\non_fall\2_laying\frame038.jpg,0,0.8309369087219238
.\data\train\subject-2\non_fall\2_laying\frame039.jpg,0,0.8279538154602051
.\data\train\subject-2\non_fall\2_laying\frame040.jpg,0,0.829679012298584
.\data\train\subject-2\non_fall\2_laying\frame041.jpg,0,0.8273787498474121
.\data\train\subject-2\non_fall\2_laying\frame042.jpg,0,0.826474130153656
.\data\train\subject-2\non_fall\2_laying\frame043.jpg,0,0.8285475969314575
.\data\train\subject-2\non_fall\2_laying\frame044.jpg,0,0.8292322754859924
.\data\train\subject-2\non_fall\2_laying\frame045.jpg,0,0.8274146914482117
.\data\train\subject-2\non_fall\2_laying\frame046.jpg,0,0.8280609250068665
.\data\train\subject-2\non_fall\2_laying\frame047.jpg,0,0.8258308172225952
.\data\train\subject-2\non_fall\2_laying\frame048.jpg,0,0.8231832981109619
.\data\train\subject-2\non_fall\2_laying\frame049.jpg,0,0.8250545263290405
.\data\train\subject-2\non_fall\2_laying\frame050.jpg,0,0.825425922870636
.\data\train\subject-2\non_fall\2_laying\frame051.jpg,0,0.8257512450218201
.\data\train\subject-2\non_fall\2_laying\frame052.jpg,0,0.8250954747200012
.\data\train\subject-2\non_fall\2_laying\frame053.jpg,0,0.8262572288513184
.\data\train\subject-2\non_fall\2_laying\frame054.jpg,0,0.8238512277603149
.\data\train\subject-2\non_fall\2_laying\frame055.jpg,0,0.8295657634735107
.\data\train\subject-2\non_fall\2_laying\frame056.jpg,0,0.8240835070610046
.\data\train\subject-2\non_fall\2_laying\frame057.jpg,0,0.819709300994873
.\data\train\subject-2\non_fall\2_laying\frame058.jpg,0,0.827488124370575
.\data\train\subject-2\non_fall\2_laying\frame059.jpg,0,0.8260233402252197
.\data\train\subject-2\non_fall\2_laying\frame060.jpg,0,0.826941728591919
.\data\train\subject-2\non_fall\2_laying\frame061.jpg,0,0.8247738480567932
.\data\train\subject-2\non_fall\2_laying\frame062.jpg,0,0.8236262798309326
.\data\train\subject-2\non_fall\2_laying\frame063.jpg,0,0.8239714503288269
.\data\train\subject-2\non_fall\2_laying\frame064.jpg,0,0.824143648147583
.\data\train\subject-2\non_fall\2_laying\frame065.jpg,0,0.8281425833702087
.\data\train\subject-2\non_fall\2_laying\frame066.jpg,0,0.8287720084190369
.\data\train\subject-2\non_fall\2_laying\frame067.jpg,0,0.8248034119606018
.\data\train\subject-2\non_fall\2_laying\frame068.jpg,0,0.8312775492668152
.\data\train\subject-2\non_fall\2_laying\frame069.jpg,0,0.8302059173583984
.\data\train\subject-2\non_fall\2_laying\frame070.jpg,0,0.8303954005241394
.\data\train\subject-2\non_fall\2_laying\frame071.jpg,0,0.8307216167449951
.\data\train\subject-2\non_fall\2_laying\frame072.jpg,0,0.8317370414733887
.\data\train\subject-2\non_fall\2_laying\frame073.jpg,0,0.8281539082527161
.\data\train\subject-2\non_fall\2_laying\frame074.jpg,0,0.8285391330718994
.\data\train\subject-2\non_fall\2_laying\frame075.jpg,0,0.8328210115432739
.\data\train\subject-2\non_fall\2_laying\frame076.jpg,0,0.833818256855011
.\data\train\subject-2\non_fall\2_laying\frame077.jpg,0,0.8328903317451477
.\data\train\subject-2\non_fall\2_laying\frame078.jpg,0,0.8339575529098511
.\data\train\subject-2\non_fall\2_laying\frame079.jpg,0,0.8339479565620422
.\data\train\subject-2\non_fall\2_laying\frame080.jpg,0,0.8361576795578003
.\data\train\subject-2\non_fall\2_laying\frame081.jpg,0,0.83729088306427
.\data\train\subject-2\non_fall\2_laying\frame082.jpg,0,0.8340544700622559
.\data\train\subject-2\non_fall\2_laying\frame083.jpg,0,0.8332616090774536
.\data\train\subject-2\non_fall\2_laying\frame084.jpg,0,0.832070529460907
.\data\train\subject-2\non_fall\2_laying\frame085.jpg,0,0.8306823968887329
.\data\train\subject-2\non_fall\2_laying\frame086.jpg,0,0.8344329595565796
.\data\train\subject-2\non_fall\2_picking\frame000.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame001.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame002.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame003.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame004.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame005.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame006.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame007.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame008.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame009.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame010.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame011.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame012.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame013.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame014.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame015.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame016.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame017.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame018.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame019.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame020.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame021.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame022.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame023.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame024.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame025.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame026.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame027.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame028.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame029.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame030.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame031.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame032.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame033.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame034.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame035.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame036.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame037.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame038.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame039.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame040.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame041.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame042.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame043.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame044.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame045.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame046.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame047.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame048.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame049.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame050.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame051.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame052.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame053.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame054.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame055.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame056.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame057.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame058.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame059.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame060.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame061.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame062.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame063.jpg,0,0.4143882989883423
.\data\train\subject-2\non_fall\2_picking\frame064.jpg,0,0.3270387947559356
.\data\train\subject-2\non_fall\2_picking\frame065.jpg,0,0.5013536214828491
.\data\train\subject-2\non_fall\2_picking\frame066.jpg,0,0.5164225101470947
.\data\train\subject-2\non_fall\2_picking\frame067.jpg,0,0.6667097806930542
.\data\train\subject-2\non_fall\2_picking\frame068.jpg,0,0.5797256231307983
.\data\train\subject-2\non_fall\2_picking\frame069.jpg,0,0.6744581460952759
.\data\train\subject-2\non_fall\2_picking\frame070.jpg,0,0.5808556079864502
.\data\train\subject-2\non_fall\2_picking\frame071.jpg,0,0.588732123374939
.\data\train\subject-2\non_fall\2_picking\frame072.jpg,0,0.3035337626934051
.\data\train\subject-2\non_fall\2_picking\frame073.jpg,0,0.3678283095359802
.\data\train\subject-2\non_fall\2_picking\frame074.jpg,0,0.383976936340332
.\data\train\subject-2\non_fall\2_picking\frame075.jpg,0,0.3518538177013397
.\data\train\subject-2\non_fall\2_picking\frame076.jpg,0,0.4886436462402344
.\data\train\subject-2\non_fall\2_picking\frame077.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame078.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame079.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame080.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame081.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame082.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame083.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame084.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame085.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame086.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame087.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame088.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame089.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame090.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame091.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame092.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame093.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame094.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame095.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame096.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame097.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame098.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame099.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame100.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame101.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame102.jpg,0,0.0
.\data\train\subject-2\non_fall\2_picking\frame103.jpg,0,0.0
